Event 138712532,6.3835
Event 138712563,5.26818
Event 138712893,113.408
Event 138712973,6.10875
Event 138713254,7.77855
Event 138713325,14.5934
Event 138713277,7.34929
Event 138713390,32.1518
Event 138713496,9.59559
Event 138713558,22.1444
Event 138713892,16.9088
Event 138714124,8.27813
Event 138714138,33.9792
Event 138714151,30.735
Event 138714390,33.2658
Event 138714518,25.9257
Event 138714540,6.7247
Event 138714739,35.3471
Event 138714779,77.1344
Event 138714819,54.6332
Event 138714815,82.6758
Event 138715012,15.0554
Event 138715325,51.8743
Event 138715325,6.44013
Event 138715367,11.5394
Event 138715293,5.26838
Event 138715436,18.7678
Event 138715552,14.5429
Event 138715878,44.4938
Event 138715923,6.96187
Event 138716090,5.92977
Event 138716124,82.3681
Event 138716124,9.69832
Event 138716132,87.7507
Event 138716234,12.2566
Event 138716272,7.51501
Event 138716409,24.6229
Event 138716655,6.10217
